date,hospital_id,drug_atc_code,drug_name,qty_ordered,qty_used,qty_wasted,patient_visits,avg_lead_time_days,unit_cost_eur,pathology_focus,region,hospital_size_beds,is_rural
2023-08-01,HOSP_003,C10AA05,Atorvastatin,51,50,1,156,5,1.8,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,C10AA05,Atorvastatin,50,48,2,137,14,1.8,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,C10AA05,Atorvastatin,62,60,2,161,9,1.8,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,C10AA05,Atorvastatin,56,54,2,123,6,1.8,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,C10AA05,Atorvastatin,57,55,2,139,8,1.8,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,C10AA05,Atorvastatin,60,58,2,150,10,1.8,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,C10AA05,Atorvastatin,61,59,2,141,5,1.8,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,C10AA05,Atorvastatin,57,56,1,150,10,1.8,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,C10AA05,Atorvastatin,63,61,2,186,9,1.8,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,C10AA05,Atorvastatin,61,59,2,152,10,1.8,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,C10AA05,Atorvastatin,57,54,3,151,11,1.8,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,C10AA05,Atorvastatin,58,57,1,158,7,1.8,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,C10AA05,Atorvastatin,58,56,2,158,14,1.8,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,C10AA05,Atorvastatin,62,61,1,138,9,1.8,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,C10AA05,Atorvastatin,62,59,3,146,11,1.8,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,C10AA05,Atorvastatin,61,58,3,133,9,1.8,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,C10AA05,Atorvastatin,59,57,2,115,10,1.8,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,C09AA05,Ramipril,48,47,1,138,10,1.5,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,C09AA05,Ramipril,51,50,1,119,5,1.5,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,C09AA05,Ramipril,48,47,1,166,7,1.5,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,C09AA05,Ramipril,44,42,2,146,13,1.5,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,C09AA05,Ramipril,49,47,2,129,13,1.5,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,C09AA05,Ramipril,50,48,2,131,13,1.5,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,C09AA05,Ramipril,48,46,2,133,6,1.5,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,C09AA05,Ramipril,45,44,1,141,10,1.5,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,C09AA05,Ramipril,41,40,1,129,5,1.5,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,C09AA05,Ramipril,45,43,2,138,5,1.5,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,C09AA05,Ramipril,50,48,2,139,14,1.5,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,C09AA05,Ramipril,44,42,2,142,13,1.5,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,C09AA05,Ramipril,47,45,2,138,7,1.5,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,C09AA05,Ramipril,48,47,1,147,14,1.5,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,C09AA05,Ramipril,55,53,2,141,8,1.5,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,C09AA05,Ramipril,49,47,2,120,7,1.5,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,C09AA05,Ramipril,47,46,1,118,13,1.5,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,C09AA05,Ramipril,45,43,2,151,9,1.5,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,C09AA05,Ramipril,46,44,2,116,9,1.5,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,C09AA05,Ramipril,50,48,2,132,14,1.5,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,C09AA05,Ramipril,52,50,2,124,10,1.5,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,C09AA05,Ramipril,55,54,1,142,11,1.5,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,C09AA05,Ramipril,41,39,2,144,10,1.5,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,C09AA05,Ramipril,45,43,2,144,13,1.5,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,C07AB07,Bisoprolol,46,45,1,160,8,2.2,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,C07AB07,Bisoprolol,43,41,2,128,5,2.2,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,C07AB07,Bisoprolol,51,49,2,148,9,2.2,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,C07AB07,Bisoprolol,49,47,2,119,7,2.2,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,C07AB07,Bisoprolol,47,45,2,144,14,2.2,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,C07AB07,Bisoprolol,45,43,2,144,11,2.2,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,C07AB07,Bisoprolol,42,40,2,170,10,2.2,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,C07AB07,Bisoprolol,43,42,1,158,8,2.2,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,C07AB07,Bisoprolol,42,40,2,156,9,2.2,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,C07AB07,Bisoprolol,43,42,1,152,5,2.2,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,C07AB07,Bisoprolol,49,47,2,163,12,2.2,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,C07AB07,Bisoprolol,44,43,1,139,10,2.2,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,C07AB07,Bisoprolol,45,43,2,122,6,2.2,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,C07AB07,Bisoprolol,39,38,1,172,8,2.2,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,C07AB07,Bisoprolol,47,45,2,162,11,2.2,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,C07AB07,Bisoprolol,38,37,1,158,10,2.2,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,C07AB07,Bisoprolol,45,43,2,151,10,2.2,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,C07AB07,Bisoprolol,42,40,2,142,11,2.2,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,C07AB07,Bisoprolol,42,41,1,156,8,2.2,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,C07AB07,Bisoprolol,46,44,2,153,13,2.2,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,C07AB07,Bisoprolol,44,42,2,139,7,2.2,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,C07AB07,Bisoprolol,40,39,1,146,8,2.2,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,C07AB07,Bisoprolol,47,46,1,156,6,2.2,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,C07AB07,Bisoprolol,42,40,2,139,5,2.2,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,R03AC02,Salbutamol,28,23,5,125,14,8.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,R03AC02,Salbutamol,28,23,5,149,8,8.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,R03AC02,Salbutamol,34,30,4,194,9,8.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,R03AC02,Salbutamol,32,26,6,191,5,8.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,R03AC02,Salbutamol,32,28,4,184,5,8.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,R03AC02,Salbutamol,27,22,5,143,10,8.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,R03AC02,Salbutamol,25,22,3,129,7,8.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,R03AC02,Salbutamol,26,23,3,120,7,8.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,R03AC02,Salbutamol,25,21,4,140,9,8.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,R03AC02,Salbutamol,34,30,4,160,8,8.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,R03AC02,Salbutamol,35,31,4,201,6,8.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,R03AC02,Salbutamol,33,28,5,182,13,8.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,R03AC02,Salbutamol,26,22,4,133,7,8.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,R03AC02,Salbutamol,27,23,4,150,6,8.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,R03AC02,Salbutamol,31,28,3,204,5,8.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,R03AC02,Salbutamol,35,30,5,181,7,8.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,R03AC02,Salbutamol,34,28,6,170,9,8.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,R03AC02,Salbutamol,26,23,3,140,5,8.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,R03AC02,Salbutamol,28,23,5,152,14,8.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,R03AC02,Salbutamol,26,23,3,153,7,8.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,R03AC02,Salbutamol,27,24,3,141,10,8.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,R03AC02,Salbutamol,29,24,5,188,5,8.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,R03AC02,Salbutamol,34,30,4,197,8,8.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,R03AC02,Salbutamol,33,29,4,191,7,8.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,R03BA02,Budesonide,25,21,4,145,5,15.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,R03BA02,Budesonide,21,17,4,161,8,15.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,R03BA02,Budesonide,31,27,4,178,5,15.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,R03BA02,Budesonide,27,23,4,152,12,15.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,R03BA02,Budesonide,31,28,3,230,8,15.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,R03BA02,Budesonide,24,21,3,154,14,15.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,R03BA02,Budesonide,19,17,2,153,7,15.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,R03BA02,Budesonide,22,19,3,134,12,15.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,R03BA02,Budesonide,21,18,3,144,5,15.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,R03BA02,Budesonide,30,25,5,172,7,15.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,R03BA02,Budesonide,29,25,4,191,13,15.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,R03BA02,Budesonide,26,22,4,184,9,15.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,R03BA02,Budesonide,25,21,4,129,13,15.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,R03BA02,Budesonide,22,18,4,159,13,15.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,R03BA02,Budesonide,27,23,4,182,11,15.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,R03BA02,Budesonide,27,23,4,189,13,15.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,R03BA02,Budesonide,25,22,3,216,6,15.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,R03BA02,Budesonide,21,17,4,121,12,15.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,R03BA02,Budesonide,24,21,3,162,7,15.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,R03BA02,Budesonide,24,20,4,154,7,15.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,R03BA02,Budesonide,23,20,3,147,13,15.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,R03BA02,Budesonide,32,27,5,185,10,15.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,R03BA02,Budesonide,28,25,3,177,13,15.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,R03BA02,Budesonide,28,24,4,185,5,15.0,general,Auvergne-Rhône,80,True
2023-01-01,HOSP_003,R03BB04,Tiotropium,16,14,2,144,7,45.0,general,Auvergne-Rhône,80,True
2023-02-01,HOSP_003,R03BB04,Tiotropium,18,16,2,115,7,45.0,general,Auvergne-Rhône,80,True
2023-03-01,HOSP_003,R03BB04,Tiotropium,21,19,2,166,13,45.0,general,Auvergne-Rhône,80,True
2023-04-01,HOSP_003,R03BB04,Tiotropium,22,19,3,173,5,45.0,general,Auvergne-Rhône,80,True
2023-05-01,HOSP_003,R03BB04,Tiotropium,24,20,4,177,8,45.0,general,Auvergne-Rhône,80,True
2023-06-01,HOSP_003,R03BB04,Tiotropium,18,15,3,148,14,45.0,general,Auvergne-Rhône,80,True
2023-07-01,HOSP_003,R03BB04,Tiotropium,21,18,3,152,13,45.0,general,Auvergne-Rhône,80,True
2023-08-01,HOSP_003,R03BB04,Tiotropium,15,13,2,160,12,45.0,general,Auvergne-Rhône,80,True
2023-09-01,HOSP_003,R03BB04,Tiotropium,17,15,2,140,11,45.0,general,Auvergne-Rhône,80,True
2023-10-01,HOSP_003,R03BB04,Tiotropium,21,19,2,168,14,45.0,general,Auvergne-Rhône,80,True
2023-11-01,HOSP_003,R03BB04,Tiotropium,22,19,3,195,5,45.0,general,Auvergne-Rhône,80,True
2023-12-01,HOSP_003,R03BB04,Tiotropium,23,20,3,182,5,45.0,general,Auvergne-Rhône,80,True
2024-01-01,HOSP_003,R03BB04,Tiotropium,17,14,3,152,5,45.0,general,Auvergne-Rhône,80,True
2024-02-01,HOSP_003,R03BB04,Tiotropium,18,16,2,130,7,45.0,general,Auvergne-Rhône,80,True
2024-03-01,HOSP_003,R03BB04,Tiotropium,24,22,2,193,9,45.0,general,Auvergne-Rhône,80,True
2024-04-01,HOSP_003,R03BB04,Tiotropium,23,19,4,202,11,45.0,general,Auvergne-Rhône,80,True
2024-05-01,HOSP_003,R03BB04,Tiotropium,24,21,3,211,7,45.0,general,Auvergne-Rhône,80,True
2024-06-01,HOSP_003,R03BB04,Tiotropium,18,16,2,146,5,45.0,general,Auvergne-Rhône,80,True
2024-07-01,HOSP_003,R03BB04,Tiotropium,17,14,3,183,11,45.0,general,Auvergne-Rhône,80,True
2024-08-01,HOSP_003,R03BB04,Tiotropium,18,15,3,135,12,45.0,general,Auvergne-Rhône,80,True
2024-09-01,HOSP_003,R03BB04,Tiotropium,20,17,3,135,6,45.0,general,Auvergne-Rhône,80,True
2024-10-01,HOSP_003,R03BB04,Tiotropium,22,19,3,197,8,45.0,general,Auvergne-Rhône,80,True
2024-11-01,HOSP_003,R03BB04,Tiotropium,27,23,4,154,7,45.0,general,Auvergne-Rhône,80,True
2024-12-01,HOSP_003,R03BB04,Tiotropium,22,19,3,180,7,45.0,general,Auvergne-Rhône,80,True
